seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,4,BHK,Villa,Pimple Nilakh,1.4,6500,Semi-Furnished,
AGENT,4,BHK,Apartment,Sangamvadi,2.25,4000,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,Shivaji Nagar,1.75,2750,Furnished,5 bathrooms
AGENT,2,BHK,Independent House,Mundhwa,"15,000",660,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Mundhwa,"15,000",830,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Apartment,Hadapsar,1.9,5150,Semi-Furnished,5 bathrooms
AGENT,4,BHK,Apartment,Hadapsar,1.9,5156,Semi-Furnished,5 bathrooms
AGENT,4,BHK,Villa,Pimple Nilakh,1.4,6500,Semi-Furnished,
AGENT,2,BHK,Independent House,Mundhwa,"15,000",660,Unfurnished,2 bathrooms
AGENT,1,BHK,Independent House,Mundhwa,"8,800",550,Unfurnished,
AGENT,4,BHK,Apartment,Baner,1.4,3150,Furnished,3 bathrooms
AGENT,4,BHK,Villa,Ashok Nagar,2.4,4000,Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Manjari Budruk,"8,000",620,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Lohegaon,"12,000",550,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Mundhwa,"39,000",2700,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Tingre Nagar,"17,000",800,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wagholi,"24,000",1075,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Mundhwa,"19,000",961,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Mundhwa,"44,000",2500,Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Perugate,"20,000",800,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Aundh,"16,000",500,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Baner,"29,000",1200,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Baner,"44,000",2750,Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Mundhwa,"27,000",1450,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Hinjewadi,"32,000",1500,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Hadapsar,"35,000",1150,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Viman Nagar,"16,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Hadapsar,"25,000",975,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Handewadi,"18,000",900,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Handewadi,"18,000",900,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"23,100",1100,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"17,000",1000,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",650,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",810,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,500",972,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",972,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",927,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Dhayari,"15,000",1250,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,000",980,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Wakad,"13,000",700,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",810,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,500",972,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,500",927,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,000",860,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",972,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",927,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",1080,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Karve Nagar,"9,250",200,Furnished,
AGENT,1,BHK,Apartment,Dhayari,"9,500",600,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"15,000",972,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nanded,"15,570",1557,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Dhayari,"10,000",600,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,927",1357,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Pirangut,"10,000",838,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"14,500",1050,Unfurnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Hinjewadi,"12,000",600,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Kothrud,"23,000",1050,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,500",927,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,000",860,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Dhayari,"10,000",600,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,927",1357,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,000",980,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",972,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",927,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"13,000",1000,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Nanded,"17,000",1557,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,000",927,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",927,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nanded,"15,500",1557,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"15,500",1557,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Dhayari,"18,000",1357,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,000",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"13,000",972,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",972,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"13,000",972,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"13,000",972,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"12,800",972,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",927,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"12,500",972,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kothrud,"23,000",1050,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Wakad,"13,000",700,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,Hinjewadi,"12,000",600,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",810,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,500",972,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,500",927,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,000",860,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"14,500",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",960,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"15,000",1080,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nanded,"18,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,550",1457,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Nanded,"18,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,500",1080,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"13,000",927,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,500",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Nanded,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Nanded,"13,000",972,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"12,600",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"14,500",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"14,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Dhayari,"13,500",890,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"12,740",980,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,000",1500,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Nanded,"13,000",927,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Nanded,"9,800",600,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",927,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"13,000",972,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanded,"15,000",1357,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Hinjewadi,"12,000",573,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hinjewadi,"35,000",1750,Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Hinjewadi,"40,000",2484,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Hinjewadi,"15,000",820,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Hinjewadi,"28,000",1700,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"26,000",1080,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"22,000",1080,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"23,000",1305,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Nanded,"15,570",1557,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Nanded,"9,000",600,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hinjewadi,"25,000",1600,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Talegaon Dabhade,"9,000",800,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Koregaon Park,"20,000",600,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kalyani Nagar,"30,000",1100,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Koregaon Park,"38,000",1450,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Koregaon Park,"17,000",600,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,New Kalyani Nagar,"45,000",1700,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Mundhwa,"19,000",1250,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Mundhwa,"21,000",1250,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Koregaon Park,"20,000",740,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,New Kalyani Nagar,"60,000",1780,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Kalyani Nagar,"60,000",1780,Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Wadgaon Sheri,"17,000",1100,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"24,000",1200,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Chinchwad,"25,000",1300,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Thergaon,"13,000",620,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"18,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"19,000",1000,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"16,500",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"22,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Chinchwad,"28,000",1450,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"21,500",1200,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Ravet,"11,000",630,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"21,000",1100,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Chinchwad,"7,500",450,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"25,000",1070,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"15,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nigdi,"18,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"24,000",1200,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Chinchwad,"25,000",1300,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Thergaon,"13,000",620,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"18,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"19,000",1000,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"16,500",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"22,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Chinchwad,"28,000",1450,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"21,500",1200,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Ravet,"11,000",630,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"21,000",1100,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Chinchwad,"7,500",450,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"25,000",1070,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"22,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"12,000",850,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"15,000",900,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Morwadi,"16,000",1000,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",700,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"16,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Thergaon,"17,500",1000,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Ravet,"11,000",640,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nigdi,"18,000",1000,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Chinchwad,"7,500",400,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,Chinchwad,"7,000",400,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"17,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nigdi,"18,000",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Chinchwad,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Chinchwad,"15,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nigdi,"18,000",1000,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Pimple Saudagar,"23,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"19,000",1125,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",1077,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"23,000",1654,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"20,000",1250,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1061,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1070,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"19,500",1105,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"23,000",1650,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"15,000",977,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"17,500",1106,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,000",1149,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"20,500",1410,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",1099,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1144,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1135,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"20,000",1121,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"15,000",1000,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Wakad,"13,500",705,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"20,500",1550,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Wakad,"21,500",1580,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1107,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1111,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"18,000",1105,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"19,500",1101,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,500",1122,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"20,000",1126,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"22,000",1650,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1081,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"17,000",1101,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"17,000",1097,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,000",1160,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"18,000",1103,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"21,000",1122,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"18,000",1122,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"22,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,000",1153,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"22,000",1650,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1069,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"21,500",1141,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1085,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1115,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",1070,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"20,000",1127,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"15,000",999,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,000",1117,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"22,500",1580,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1079,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Wakad,"22,500",1680,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"16,000",1118,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Hinjewadi,"12,000",1102,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"15,000",1010,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",1077,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"23,500",1126,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Wakad,"13,500",751,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,000",1158,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,000",1095,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1116,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",1080,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1116,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Wakad,"13,500",760,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",985,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",1117,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",1095,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",980,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",935,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",1100,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Wakad,"14,000",755,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,499",1099,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1117,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",1070,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"19,500",1140,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"16,500",1080,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"18,500",1146,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,000",960,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tathawade,"16,000",1060,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"17,500",1067,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"19,000",1156,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Pimple Saudagar,"15,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Wakad,"15,000",1002,Semi-Furnished,2 bathrooms
