seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,2,BHK,Apartment,Shanthi Nagar,"14,000",840,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"12,000",808,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Erragadda,"14,000",720,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"11,000",832,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Amberpet,"28,000",1200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Miyapur,"15,000",1120,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"12,000",808,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Amberpet,"28,000",1200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Amberpet,"28,000",1200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"12,000",808,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"11,000",832,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Moosapet,"12,000",640,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"11,000",832,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Amberpet,"28,000",1200,Semi-Furnished,3 bathrooms
AGENT,1,RK,Studio Apartment,Hitech City,"5,000",200,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,Hitech City,"5,000",200,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"12,000",808,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Amberpet,"28,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"17,000",1280,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"11,000",832,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Miyapur,"15,000",1120,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,RK,Studio Apartment,Hitech City,"5,000",200,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Hafeezpet,"16,500",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Erragadda,"14,000",720,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,RK,Studio Apartment,Erragadda,"5,000",240,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Hitech City,"12,000",400,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Hitech City,"12,000",400,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"32,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,RK,Studio Apartment,Erragadda,"5,000",240,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"15,000",880,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"17,000",1280,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"9,000",640,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",680,Unfurnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Erragadda,"5,000",240,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"9,000",640,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Amberpet,"28,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"17,000",1280,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"32,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"15,000",880,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Erragadda,"7,000",520,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"32,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Miyapur,"15,000",1120,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Madhapur,"24,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",680,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",480,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",680,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"21,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"21,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"21,000",800,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",480,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",480,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"21,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"21,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"21,000",800,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"35,000",1320,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"11,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Hafeezpet,"9,000",780,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Gachibowli,"34,000",928,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kothapet,"9,000",480,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kothapet,"9,000",480,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Kothapet,"9,000",400,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Kothapet,"9,000",400,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"10,000",880,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kothapet,"9,000",480,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Kothapet,"9,000",480,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Hitech City,"11,000",480,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,Kothapet,"9,000",400,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"14,000",840,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"15,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"14,000",840,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"14,000",840,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Miyapur,"15,000",1120,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"15,000",880,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"13,000",1384,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"13,000",1384,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Hitech City,"5,000",200,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Manikonda,"15,000",880,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nizampet,"19,000",1280,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Nizampet,"19,000",1280,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Nizampet,"19,000",1280,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,BalajiNagar,"7,000",520,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,BalajiNagar,"7,000",520,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,BalajiNagar,"7,000",520,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,BalajiNagar,"7,000",520,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kondapur,"26,000",1200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"11,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"11,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"11,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"11,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shanthi Nagar,"11,000",800,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Shaikpet,"21,000",1240,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kondapur,"14,000",1150,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Madhapur,"17,000",840,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Madhapur,"17,000",840,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Madhapur,"17,000",840,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Madhapur,"17,000",840,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Madhapur,"17,000",840,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Madhapur,"10,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Madhapur,"10,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Madhapur,"10,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Madhapur,"10,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Chandanagar,"24,000",1407,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Nanakramguda,"27,000",784,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanakramguda,"27,000",784,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanakramguda,"27,000",784,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"29,000",1520,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"29,000",1520,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kondapur,"19,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kondapur,"19,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kondapur,"19,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kondapur,"19,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Nanakramguda,"27,000",784,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Kondapur,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"6,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"6,000",480,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",649,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"12,000",852,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"12,000",852,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Begumpet,"24,000",1040,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Begumpet,"24,000",1040,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Begumpet,"24,000",1040,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Begumpet,"24,000",1040,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"19,000",1280,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"19,000",1280,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"19,000",1280,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Miyapur,"19,000",1280,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Begumpet,"24,000",1040,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kukatpally,"15,000",856,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"9,500",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"7,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",649,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Madhapur,"10,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"8,000",480,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Punjagutta,"13,000",360,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Kukatpally,"8,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Punjagutta,"13,000",360,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",649,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Kukatpally,"19,000",1440,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",649,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Madhapur,"10,000",480,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Punjagutta,"13,000",360,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,1,BHK,Apartment,Punjagutta,"13,000",360,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",649,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Hitech City,"25,000",1053,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Punjagutta,"17,000",800,Semi-Furnished,2 bathrooms
