seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1315,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Ambli,"30,000",1850,Unfurnished,3 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Ambli,"40,000",2460,Unfurnished,4 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1000,Unfurnished,2 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,4,BHK,Apartment,Bopal,"40,000",2775,Unfurnished,4 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"20,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"20,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1315,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1315,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1075,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"20,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1315,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"17,000",1440,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Shela,"15,000",1085,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"18,000",1435,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"20,000",1435,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1105,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1105,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1105,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"16,000",1450,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Shela,"20,000",1435,Unfurnished,3 bathrooms
AGENT,4,BHK,Villa,Shela,"55,000",4500,Semi-Furnished,4 bathrooms
AGENT,4,BHK,Villa,Shela,"55,000",4200,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Ambli,"34,000",1700,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"20,000",1163,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"25,000",1080,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"18,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Thaltej,"28,000",1300,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"20,000",1080,Semi-Furnished,East facing
AGENT,2,BHK,Apartment,Thaltej,"25,000",1300,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"20,000",1163,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"25,000",1080,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"18,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Thaltej,"28,000",1300,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"20,000",1080,Semi-Furnished,East facing
AGENT,2,BHK,Apartment,Jodhpur,"25,000",1251,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Prahlad Nagar,"40,000",1851,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Jodhpur,"18,000",1251,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Prahlad Nagar,"32,000",2151,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Prahlad Nagar,"50,000",2151,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Jodhpur Village,"24,000",1751,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vastrapur,"19,000",1150,Furnished,2 bathrooms
AGENT,4,BHK,Villa,Sola,"22,000",2088,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,Near Nirma University On SG Highway,"28,000",4400,Furnished,4 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"11,000",1170,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"20,000",1989,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"13,200",1610,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"16,000",1350,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,500",1440,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"17,000",1260,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"13,200",1620,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"14,500",1440,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"11,000",1260,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"30,000",2165,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,500",1260,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,000",1170,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Vaishno Devi Circle On SG Highway,"11,500",1170,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Khodiyar,"9,000",1020,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chharodi,"10,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"14,000",950,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"16,000",1020,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"11,000",1020,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"15,000",1630,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,500",1440,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,000",1170,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Vaishno Devi Circle On SG Highway,"13,000",1080,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"20,000",2165,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Gota,"12,000",1200,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Vaishno Devi Circle On SG Highway,"14,000",1679,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Gota,"13,500",1620,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"13,500",1620,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"21,000",1730,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,000",1260,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"14,000",1530,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Apartment,Near Vaishno Devi Circle On SG Highway,"30,000",3660,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Gota,"8,800",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"20,000",1620,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"12,000",1260,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"13,500",1926,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Gota,"11,000",1260,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Vaishno Devi Circle On SG Highway,"12,000",1260,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"18,000",1629,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"10,500",1350,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"14,000",1530,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"11,000",1170,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"18,000",1800,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"14,000",1530,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"12,500",1530,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"18,000",1800,Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Near Nirma University On SG Highway,"30,000",3650,Semi-Furnished,4 bathrooms
AGENT,2,BHK,Apartment,Gota,"12,000",1220,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"11,500",1440,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gota,"15,000",1710,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"11,500",1332,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Vaishno Devi Circle On SG Highway,"12,000",950,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Near Nirma University On SG Highway,"9,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Bopal,"30,000",1330,Furnished,3 bathrooms
AGENT,3,BHK,Villa,Bopal,"30,000",2250,Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"15,000",1845,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"15,000",1845,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"15,000",1845,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Bopal,"23,000",1710,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bopal,"24,000",1435,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1175,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1175,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1175,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bopal,"15,000",1175,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"17,000",1530,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gota,"9,500",1080,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gota,"9,500",1080,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Near Nirma University On SG Highway,"18,000",2088,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gota,"9,500",1080,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gota,"9,500",1080,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"13,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"13,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Near Nirma University On SG Highway,"13,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Chandkheda,"12,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Gota,"14,500",1660,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gota,"28,000",1800,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Gota,"28,000",1800,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Gota,"28,000",1800,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Gota,"28,000",1800,Furnished,3 bathrooms
