seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,3,BHK,Independent Floor,Salt Lake City,"15,000",1500,Unfurnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Salt Lake City,"30,000",1500,Unfurnished,3 bathrooms
AGENT,4,BHK,Independent Floor,Salt Lake City,"40,000",1400,Unfurnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Salt Lake City,"35,000",1000,Unfurnished,2 bathrooms
AGENT,4,BHK,Independent Floor,Salt Lake City,"38,000",1800,Furnished,3 bathrooms
AGENT,9,BHK,Independent House,Salt Lake City,2,5400,Furnished,9 bathrooms
AGENT,1,BHK,Apartment,Salt Lake City,"18,000",450,Furnished,1 bathrooms
AGENT,4,BHK,Independent Floor,Salt Lake City,"30,000",1300,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Rajarhat,"30,000",1400,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Salt Lake City,"24,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Salt Lake City,"22,000",800,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Dhapa,"35,000",1200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Kaikhali,"16,500",1265,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"24,000",1120,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Jadavpur,"17,000",950,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Saha Para,"30,000",1448,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kasba,"16,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Garia,"13,000",850,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Santoshpur,"18,000",950,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Garia,"23,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Hussainpur,"18,000",1224,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Kasba,"15,800",850,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Saha Para,"30,000",1448,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kasba,"16,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Joka,"16,000",900,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kasba,"14,000",900,Unfurnished,2 bathrooms
AGENT,2,BHK,Independent House,Garia,"13,000",850,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Jadavpur,"17,000",950,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Mukundapur,"15,000",1280,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Behala,"32,000",1220,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kasba,"15,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Garia,"17,000",840,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Haltu,"27,000",1275,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Haltu,"27,000",1275,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Thakurpukur,"17,000",950,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"16,000",980,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,600",660,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Kasba,"20,000",800,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kasba,"20,000",800,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kasba,"15,000",750,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Mukundapur,"18,000",762,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,500",620,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"10,000",420,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,500",420,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"13,000",620,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",450,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",450,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,New Town,"13,500",901,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",420,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",440,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Joka,"13,500",890,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Joka,"12,000",890,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Behala,"12,000",1110,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"13,000",650,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"14,000",650,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,500",450,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,New Town,"13,000",901,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",620,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"13,000",620,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",450,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",450,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,New Town,"13,500",901,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Joka,"13,000",970,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,100",450,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"10,500",420,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",590,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,000",440,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",610,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"10,500",450,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"8,500",450,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"14,500",621,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"13,000",620,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,500",655,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,400",650,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,500",420,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,500",590,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"12,000",620,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,500",450,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,500",445,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"11,000",450,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",620,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"9,000",450,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"13,000",620,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,500",655,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"9,400",650,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,100",450,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Maheshtala,"12,000",700,Unfurnished,
AGENT,3,BHK,Apartment,Behala,"12,000",895,Semi-Furnished,
AGENT,3,BHK,Apartment,Behala,"12,000",1110,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Behala,"23,000",1570,Semi-Furnished,
AGENT,3,BHK,Apartment,New Town,"13,000",901,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",620,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"7,500",450,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",620,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,New Town,"13,000",901,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"14,000",620,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"14,500",621,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"10,500",420,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"14,000",620,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",620,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,New Town,"11,000",450,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,New Town,"9,000",450,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Maheshtala,"12,000",700,Unfurnished,
AGENT,3,BHK,Apartment,Behala,"12,000",895,Semi-Furnished,
AGENT,3,BHK,Apartment,Behala,"12,000",1110,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Behala,"23,000",1570,Semi-Furnished,
AGENT,3,BHK,Apartment,New Town,"13,000",901,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"10,000",620,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"16,000",1100,Unfurnished,2 bathrooms
AGENT,1,BHK,Independent House,Bhowanipore,"20,000",750,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"22,000",1750,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Ariadaha,"10,000",850,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Dunlop,"14,000",1280,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Ariadaha,"14,000",1000,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"30,000",1180,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"17,000",1365,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"14,000",1000,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"18,500",1500,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"30,000",1180,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"17,000",1365,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"14,000",1000,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"18,500",1500,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Dakshineswar,"18,500",1500,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"20,500",1500,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Dum Dum,"19,000",1528,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Dakshineswar,"20,000",1150,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"16,000",1000,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"20,000",1670,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"22,000",1550,Unfurnished,
AGENT,3,BHK,Apartment,Belghoria,"20,000",1550,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"20,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kamarhati on BT Road,"16,000",1095,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"27,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"20,000",1500,Unfurnished,3 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"16,500",1163,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"18,000",1500,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Belghoria,"22,000",1817,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"22,000",1817,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"27,000",1670,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"27,000",1670,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"20,000",1500,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"18,000",1388,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"18,000",1388,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"17,500",1400,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"23,000",1670,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Ariadaha,"17,000",1380,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"18,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Ariadaha,"21,000",1137,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"19,000",1440,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"20,000",1419,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"21,000",1500,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"18,000",1440,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Belghoria,"18,000",1465,Unfurnished,
AGENT,3,BHK,Apartment,Kamarhati on BT Road,"19,000",1545,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Dum Dum,"18,000",1500,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Bhowanipore,"48,000",1300,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Keshtopur,"5,900",440,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"9,100",750,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Keshtopur,"13,000",1200,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"8,900",770,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"10,100",839,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"9,000",750,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"8,500",650,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Keshtopur,"6,000",450,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Keshtopur,"6,500",450,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Keshtopur,"7,000",500,Unfurnished,1 bathrooms
AGENT,3,BHK,Apartment,Keshtopur,"14,000",1300,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"8,800",760,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"9,100",720,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"9,200",820,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"8,400",770,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Keshtopur,"9,300",790,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,New Town,"25,000",1400,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"15,000",950,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"14,000",900,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,New Town,"19,000",1200,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Keshtopur,"9,500",800,Unfurnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Sant Nagar,"40,000",1500,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Sant Nagar,"40,000",1500,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Sant Nagar,"40,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Sant Nagar,"40,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Barrackpore,"9,000",1000,Unfurnished,2 bathrooms
AGENT,3,BHK,Independent House,Sector 22,"27,000",2250,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"23,000",2150,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"23,000",1950,Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Sector 22,"34,000",2450,Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"20,000",1950,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"20,000",1950,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Sector 22,"24,000",2250,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"19,000",1400,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"21,000",1400,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"21,000",1450,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"21,000",1450,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Sector 22,"14,000",1350,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Sector 22,"13,000",1000,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Sector 22,"15,000",1300,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"25,000",1600,Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Sector 22,"25,000",1800,Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"25,000",1600,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"25,000",1600,Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Sector 22,"21,000",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 22,"20,000",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"18,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"18,000",780,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"22,000",900,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"18,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"23,000",1200,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"23,000",1200,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"23,000",1200,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"23,000",1200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"23,000",1200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"23,000",1200,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"12,500",500,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"16,000",750,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"16,000",780,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"17,000",750,Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Thakurpukur,"10,000",1100,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Jadavpur,"8,000",460,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Regent Park,"8,000",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"7,500",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"18,000",900,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"21,000",1050,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Garia,"10,000",678,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"19,500",950,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"20,000",840,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"16,000",800,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Jadavpur,"13,000",1000,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Jadavpur,"14,000",1100,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bhowanipore,"27,000",900,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,Purba Putiary,"4,000",350,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Belghoria,"21,000",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"14,000",455,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"12,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"20,000",750,Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Jadavpur,"15,000",450,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Lake Gardens,"25,000",1100,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Tollygunge,"9,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Independent House,Paschim Putiary,"7,000",650,Unfurnished,1 bathrooms
AGENT,2,BHK,Independent House,Paschim Putiary,"22,000",1200,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Lake Gardens,"14,000",450,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"10,000",700,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Lake Gardens,"16,000",750,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Bansdroni,"20,000",1100,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bansdroni,"15,000",900,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bansdroni,"12,000",750,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Bansdroni,"9,000",650,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,New Town,"35,000",2200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,New Town,"35,000",2200,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"35,000",2200,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,New Town,"35,000",2200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2200,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2200,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2200,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2150,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2150,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2150,Furnished,3 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,4,BHK,Apartment,New Town,"65,000",3500,Furnished,4 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2150,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2150,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2150,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2200,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,New Town,"35,000",2200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"35,000",2200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,New Town,"35,000",2200,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2200,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,New Town,"40,000",2200,Furnished,3 bathrooms
