seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,3,BHK,Apartment,T Nagar,"40,000",1500,Unfurnished,3 bathrooms
AGENT,3,BHK,Apartment,Adyar,"65,000",1872,Unfurnished,3 bathrooms
AGENT,4,BHK,Apartment,Kilpauk,"65,000",2300,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Kilpauk,"45,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Egmore,"90,000",1970,Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Chetpet,"45,000",2200,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Egmore,"50,000",2400,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Choolaimedu,"30,000",1451,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Choolaimedu,"25,000",1200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent House,Choolaimedu,"20,000",1001,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Choolaimedu,"30,000",1451,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Choolaimedu,"27,000",1450,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"22,000",920,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Shenoy Nagar,"18,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Aminjikarai,"25,000",1350,Unfurnished,2 bathrooms
AGENT,1,BHK,Apartment,Choolaimedu,"11,000",550,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Choolaimedu,"22,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"18,000",850,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"20,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"20,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"21,000",1050,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"20,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"18,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"25,000",1200,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Choolaimedu,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Choolaimedu,"33,000",1350,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"18,500",900,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"28,000",1400,Semi-Furnished,
AGENT,3,BHK,Apartment,Choolaimedu,"28,000",1400,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"16,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Aminjikarai,"15,000",900,Unfurnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"17,000",950,Unfurnished,2 bathrooms
AGENT,3,BHK,Apartment,Nungambakkam,"47,000",2000,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nungambakkam,"35,000",1800,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nungambakkam,"25,000",1300,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nungambakkam,"15,000",1000,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Nungambakkam,"55,000",2700,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"15,000",700,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nungambakkam,"20,000",1017,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"25,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nungambakkam,"21,000",1120,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Choolaimedu,"17,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nungambakkam,"25,000",956,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Nungambakkam,"15,000",853,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Aminjikarai,"17,000",923,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Choolaimedu,"35,000",1500,Semi-Furnished,3 bathrooms
AGENT,5,BHK,Independent House,Balavinayagar Nagar,1.1,4800,Semi-Furnished,5 bathrooms
AGENT,5,BHK,Apartment,Nungambakkam,"55,000",2650,Semi-Furnished,5 bathrooms
AGENT,2,BHK,Independent House,Choolaimedu,"20,000",1001,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Villa,Choolaimedu,"25,000",1587,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent Floor,Thiruvanmiyur,"18,000",650,Furnished,1 bathrooms
AGENT,2,BHK,Independent House,Pallavan Nagar,"22,000",1300,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Poonamallee,"15,000",1230,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"27,000",1400,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Neelankarai,"30,000",1350,Semi-Furnished,4 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"16,000",956,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"9,000",563,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"16,000",1325,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Villa,Neelankarai,"30,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"18,000",1236,Semi-Furnished,
AGENT,1,BHK,Independent Floor,Kottivakkam,"10,000",569,Semi-Furnished,1 bathrooms
AGENT,4,BHK,Independent Floor,Neelankarai,1.2,4250,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Independent Floor,Kottivakkam,"24,000",1235,Semi-Furnished,4 bathrooms
AGENT,2,BHK,Independent Floor,Palavakkam,"16,000",986,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Palavakkam,"20,000",1150,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"18,000",978,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"25,000",1355,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"18,000",1423,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"40,000",2560,Semi-Furnished,3 bathrooms
AGENT,5,BHK,Independent Floor,Neelankarai,2.5,6500,Semi-Furnished,5 bathrooms
AGENT,1,BHK,Independent Floor,Neelankarai,"12,000",532,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Neelankarai,"10,000",562,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"16,000",1322,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"23,000",1234,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"9,000",532,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Palavakkam,"10,000",1322,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Palavakkam,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Neelankarai,"10,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Perungudi,"9,000",580,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Perungudi,"10,000",560,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Perungudi,"23,000",1230,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Perungudi,"25,000",1312,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Neelankarai,"14,000",680,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"17,000",1030,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"18,000",1520,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"9,000",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"16,000",986,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"18,000",1430,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"17,000",1325,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Independent House,Kottivakkam,"45,000",2980,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kanathur Reddikuppam,"14,000",1200,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"10,000",582,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"9,000",599,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"15,000",844,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"18,000",1050,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Kottivakkam,"25,000",1350,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"20,000",1190,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Kottivakkam,"31,000",1540,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Kottivakkam,"35,000",1355,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"40,000",2000,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kotivakkam,"30,000",1520,Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Neelankarai,"12,500",950,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent House,Neelankarai,"45,000",2500,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent House,Neelankarai,"13,000",620,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"35,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"40,000",1822,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Neelankarai,"30,000",2500,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Neelankarai,"40,000",2400,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Perungudi,"9,000",580,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Perungudi,"10,000",560,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Perungudi,"23,000",1230,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Perungudi,"25,000",1312,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Neelankarai,"14,000",680,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"17,000",1030,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"18,000",1520,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"9,000",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"16,000",986,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"18,000",1430,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"17,000",1325,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Independent House,Kottivakkam,"45,000",2980,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kanathur Reddikuppam,"14,000",1200,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"10,000",582,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"9,000",599,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"15,000",844,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"18,000",1050,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent Floor,Kottivakkam,"25,000",1350,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"20,000",1190,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"27,000",1400,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"35,000",2455,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"9,000",562,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"30,000",1500,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"10,000",685,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"19,000",1050,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"11,000",556,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent House,Kottivakkam,"28,000",1255,Furnished,3 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"18,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Kottivakkam,"18,000",950,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"18,000",1230,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"12,000",533,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"10,000",468,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Palavakkam,"11,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent Floor,Kottivakkam,"16,000",1200,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Kottivakkam,"17,000",1000,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Palavakkam,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Neelankarai,"11,000",532,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"16,000",735,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Independent House,Neelankarai,"80,000",3250,Semi-Furnished,6 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"30,000",1533,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"33,000",2415,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"35,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent Floor,Neelankarai,"35,000",2455,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent Floor,Kottivakkam,"9,000",562,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent Floor,Palavakkam,"25,000",1533,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"20,000",1244,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent House,Kottivakkam,"10,000",1420,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Palavakkam,"24,300",1350,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Neelankarai,"11,000",532,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Neelankarai,"16,000",735,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Independent House,Neelankarai,"80,000",3250,Semi-Furnished,6 bathrooms
AGENT,1,BHK,Independent Floor,Palavakkam,"10,000",544,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Palavakkam,"9,000",563,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Ambattur,"18,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Ambattur,"18,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Ambattur,"18,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Ambattur,"18,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"22,000",1450,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"22,000",1450,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"22,000",1450,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"22,000",1450,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Ambattur,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Ambattur,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Ambattur,"18,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"22,000",1450,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Ambattur,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Porur,"35,000",1609,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Kolathur,"17,000",1500,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Ambattur,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Ambattur INDUSTRIAL ESTATE,"32,000",1300,Semi-Furnished,2 bathrooms
AGENT,4,BHK,Independent House,Anna Nagar West Extension,"75,000",4500,Semi-Furnished,4 bathrooms
AGENT,1,BHK,Apartment,Ambattur,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Porur,"28,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Porur,"28,000",1700,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Iyappanthangal,"28,000",1494,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Iyappanthangal,"45,000",1835,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Iyappanthangal,"40,000",1494,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"21,000",1400,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Anna Nagar,"90,000",2651,Furnished,4 bathrooms
AGENT,2,BHK,Apartment,Madipakkam,"14,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Madipakkam,"13,000",870,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Anna Nagar West Extension,"32,000",1400,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Mogappair,"23,000",1256,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Mogappair,"30,000",1570,Semi-Furnished,
AGENT,2,BHK,Apartment,Padi,"26,000",1000,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"22,000",1350,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Mogappair,"27,000",1650,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,Anna Nagar West Extension,"38,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Anna Nagar West Extension,"25,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Anna Nagar West Extension,"35,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Porur,"22,000",1230,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"21,000",1350,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Ambattur,"21,000",1350,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Iyappanthangal,"40,000",1500,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"25,000",1040,Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Sithalapakkam,"6,500",500,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",940,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"25,000",1380,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",870,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"14,000",870,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",950,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tharamani,"11,000",785,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",895,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"22,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",810,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"20,000",1070,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",860,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Velachery,"12,500",710,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Velachery,"19,000",1020,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Madipakkam,"11,500",790,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Madipakkam,"10,500",610,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Velachery,"13,000",650,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Velachery,"16,000",1030,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",900,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"19,000",1300,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,500",950,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"20,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",1150,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",1300,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",950,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"14,000",850,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",750,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"18,000",1100,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Tharamani,"11,000",785,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",895,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"22,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"14,500",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",810,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"20,000",1070,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",860,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Madipakkam,"15,000",1050,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"17,000",1020,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Velachery,"22,000",1500,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Velachery,"10,500",780,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Tharamani,"6,500",750,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",985,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Velachery,"12,500",710,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Velachery,"19,000",1050,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",950,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Velachery,"16,000",1030,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",980,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Madipakkam,"15,000",1050,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",980,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"17,000",1030,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Tharamani,"11,000",785,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",895,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"22,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",970,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Pallikaranai,"15,000",1310,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",930,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",920,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"13,000",940,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"19,000",1010,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",970,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"17,000",1220,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Pallikaranai,"15,000",1310,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Velachery,"11,000",830,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Velachery,"20,000",1020,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",990,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"17,000",890,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",870,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",990,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Velachery,"21,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"17,000",990,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"18,000",910,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Madipakkam,"18,000",1500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",930,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",810,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",1010,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"15,000",870,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",1120,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Velachery,"16,000",955,Semi-Furnished,2 bathrooms
