seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,000",1065,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,500",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,000",1070,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"11,000",800,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"14,500",1350,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,000",1040,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,700",1095,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,000",1080,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"15,000",1530,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"15,000",1560,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"18,500",1500,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"11,500",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,500",1070,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,000",1070,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"15,500",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,500",1090,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,500",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,500",1090,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,500",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,500",1060,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Electronic City Phase 1,"13,500",700,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"19,000",1600,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,000",1085,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,500",1090,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"15,000",1550,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"15,500",1680,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"15,000",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"17,000",1500,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"19,500",1500,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"25,000",1500,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"16,000",1525,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,000",1060,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,500",1090,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,500",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,500",1060,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Electronic City Phase 1,"13,500",700,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 1,"16,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"13,700",1095,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"14,000",1070,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"32,500",1700,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Varthur,"25,000",1216,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"25,000",1215,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Varthur,"19,500",656,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Varthur,"25,500",1205,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Begur,"9,000",470,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Hosa Road,"25,000",1440,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Electronic City Phase 1,"16,000",950,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Begur,"13,000",860,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Begur,"13,000",780,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,CV Raman Nagar,"14,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,CV Raman Nagar,"10,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,CV Raman Nagar,"15,000",980,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"8,000",688,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,CV Raman Nagar,"20,000",1450,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vimanapura,"22,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kaggadasapura,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kaggadasapura,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,CV Raman Nagar,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,CV Raman Nagar,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"11,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",580,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"11,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"9,000",560,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"7,500",550,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,CV Raman Nagar,"23,000",1650,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kaggadasapura,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kaggadasapura,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"16,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,CV Raman Nagar,"10,000",650,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"8,000",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"15,000",1000,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent House,CV Raman Nagar,"13,000",700,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent Floor,CV Raman Nagar,"22,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"18,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"18,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,CV Raman Nagar,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,CV Raman Nagar,"15,000",900,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"11,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,CV Raman Nagar,"10,000",650,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kaggadasapura,"18,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"21,000",1248,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vibhutipura,"17,000",1186,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,CV Raman Nagar,"15,000",675,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,CV Raman Nagar,"8,000",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"16,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,CV Raman Nagar,"24,000",1200,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,CV Raman Nagar,"14,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Vimanapura,"22,000",1200,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,CV Raman Nagar,"20,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kasavanahalli,"22,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kengeri,"12,500",1200,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Gottigere,"16,000",1233,Semi-Furnished,3 bathrooms
AGENT,5,BHK,Independent House,Bennigana Halli,"40,000",3500,Furnished,5 bathrooms
AGENT,3,BHK,Independent House,HSR Layout,"34,999",1800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,HSR Layout,"24,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,HBR Layout,"20,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Bellandur,"31,000",1240,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Bellandur,"30,000",1250,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Jaya Chamarajendra Nagar,"20,000",1400,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sampigehalli,"24,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,RMV Extension Stage 2,"35,000",1550,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Electronics City,"9,500",500,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Electronics City,"9,500",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kasturi Nagar,"21,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Horamavu,"20,000",1300,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Horamavu,"22,000",1300,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Horamavu,"15,500",1200,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Hebbal,"44,000",2074,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Thanisandra,"40,000",1920,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kudlu Gate,"13,000",810,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kudlu Gate,"13,000",800,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kudlu Gate,"13,000",780,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Kudlu Gate,"9,000",470,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Kudlu Gate,"9,000",460,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kudlu Gate,"13,000",870,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kudlu Gate,"13,000",860,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Electronics City,"16,000",1550,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Independent House,HSR Layout,"44,000",2000,Furnished,3 bathrooms
AGENT,1,RK,Studio Apartment,HSR Layout,"6,999",300,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Yelahanka New Town,"20,000",1280,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Yelahanka New Town,"9,000",600,Unfurnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Yelahanka Satellite Town,"7,500",400,Unfurnished,1 bathrooms
AGENT,2,BHK,Apartment,Yelahanka New Town,"15,500",900,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent House,Anantapura,"25,000",1500,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Yelahanka New Town,"9,200",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Yelahanka New Town,"9,500",560,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Yelahanka New Town,"19,000",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Yelahanka Satellite Town,"13,000",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Yelahanka,"16,500",1100,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Yelahanka Satellite Town,"6,500",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Yelahanka New Town,"9,000",550,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Yelahanka,"46,500",2190,Furnished,3 bathrooms
AGENT,2,BHK,Independent Floor,Yelahanka New Town,"20,000",1280,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Yelahanka New Town,"9,000",600,Unfurnished,1 bathrooms
AGENT,1,BHK,Apartment,Ramamurthy Nagar,"14,000",700,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,HBR Layout,"27,000",1500,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Horamavu,"14,000",550,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kalyan Nagar,"26,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Sir M V Nagar,"26,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kalyan Nagar,"28,000",1150,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Kalyan Nagar,"40,000",1700,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Ramamurthy Nagar,"25,000",1200,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,NRI Layout,"18,000",1200,Semi-Furnished,North facing
AGENT,3,BHK,Apartment,Kalyan Nagar,"36,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Banaswadi,"29,000",1600,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,NRI Layout,"22,500",1200,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,NRI Layout,"18,000",1150,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,Kalyan Nagar,"11,000",600,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Dasarahalli on Tumkur Road,"35,000",1500,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Kammanahalli,"23,000",1100,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Banaswadi,"14,500",550,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Kalyan Nagar,"20,000",1050,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Dodda Banaswadi,"13,000",750,Semi-Furnished,
AGENT,3,BHK,Apartment,Kalyan Nagar,"36,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Kalyan Nagar,"36,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Banaswadi,"29,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,BTM Layout,"18,700",1000,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Mallasandra Hoskote,"17,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kumbalgodu,"12,000",1100,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Kumbalgodu,"21,000",1450,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,J. P. Nagar,"13,500",970,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,J. P. Nagar,"13,500",980,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Rayasandra,"23,500",1580,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Whitefield,"31,000",1500,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Whitefield Hope Farm Junction,"42,000",2490,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Whitefield Hope Farm Junction,"42,000",2500,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Sarjapur Road Post Railway Crossing,"25,000",1090,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"30,000",1190,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"30,000",1180,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Kumbalgodu,"14,000",1100,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Whitefield Hope Farm Junction,"23,500",1620,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Kengeri Satellite Town,"13,000",1080,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,J. P. Nagar,"13,500",970,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,J. P. Nagar,"13,500",980,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Mallasandra Hoskote,"17,000",1100,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Apartment,Devarachikkana Halli,"10,000",490,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Devarachikkana Halli,"10,500",535,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,Devarachikkana Halli,"10,500",530,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,J. P. Nagar,"6,000",390,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Whitefield Hope Farm Junction,"31,000",1480,Semi-Furnished,4 bathrooms
AGENT,1,BHK,Independent House,HSR Layout,"16,999",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent House,HSR Layout,"27,000",800,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,HSR Layout,"18,000",650,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Kasturi Nagar,"11,000",1000,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Electronic City Phase 2,"25,000",1518,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Apartment,Electronics City,"16,000",500,Furnished,1 bathrooms
AGENT,1,BHK,Independent House,BTM Layout,"11,000",350,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent House,BTM Layout,"14,500",500,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent House,BTM Layout,"14,000",500,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Apartment,BTM Layout,"14,000",500,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,BTM Layout,"10,000",300,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,BTM Layout,"9,000",250,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent House,BTM Layout,"15,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent House,BTM Layout,"13,000",500,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Varthur,"30,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"32,000",2200,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Brookefield,"26,000",1400,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"34,000",1600,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"27,000",1480,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Varthur,"25,000",1480,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Munnekollal,"25,000",1480,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Brookefield,"22,000",1480,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"35,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"37,000",1680,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"35,000",1500,Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"28,000",1480,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"32,000",1440,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"32,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"35,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"25,000",1580,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"33,000",1440,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"38,000",1500,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"35,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"30,000",1480,Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"33,000",1680,Semi-Furnished,3 bathrooms
AGENT,1,BHK,Independent Floor,Marathahalli,"18,000",900,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Brookefield,"20,000",1250,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"34,000",1600,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"27,000",1280,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"29,000",1450,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"27,000",1280,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"32,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"27,000",1250,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"32,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"22,000",1300,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"35,000",1640,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"37,000",1600,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"27,000",1400,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"35,000",1600,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"33,000",1600,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"30,000",1600,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"34,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Abbigere,"27,000",1620,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Bellandur,"27,000",1450,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"22,000",1400,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Doddanekundi,"37,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Marathahalli,"33,000",1480,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"40,000",1650,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"36,000",1900,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"32,000",1680,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Bellandur,"32,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Marathahalli,"32,000",1480,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Brookefield,"38,000",1680,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Bellandur,"32,000",1450,Semi-Furnished,2 bathrooms
